name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vancouver,2022-10-29,11.4,9.5,10.4,11.4,8.5,10.2,8.6,88.8,0,0,0,rain,0,0,33.5,17.5,107.9,1023.5,98,21.7,24.3,2.1,2,10,2022-10-29T07:55:48,2022-10-29T17:55:46,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-10-30,10.6,9.6,10,10.6,7.3,9.4,9.4,95.9,52.276,100,95.83,rain,0,0,44.6,16.5,108.8,1016.2,100,12.3,4.9,0.2,0,10,2022-10-30T07:57:25,2022-10-30T17:54:04,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-10-31,11.8,5.5,9.5,11.8,4.5,9,7.6,88.6,18.078,100,37.5,rain,0,0,35.6,10.8,9.5,1008.4,87.1,27.1,60.1,5.2,4,10,2022-10-31T07:59:02,2022-10-31T17:52:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-01,9.1,4.4,6.7,8.9,4.4,6.2,4.1,83.9,0.236,100,4.17,rain,0,0,38.9,7,37.2,1007,58.8,37,78.3,6.7,4,10,2022-11-01T08:00:39,2022-11-01T17:50:42,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-02,9.4,3.8,6.1,9.4,3.7,5.6,2.5,78.2,0,0,0,,0,0,12.2,11.5,332.1,1014.4,60.2,38.2,102.5,8.9,4,10,2022-11-02T08:02:16,2022-11-02T17:49:04,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-03,5.6,3.3,4.7,4.8,-0.2,2.3,3,88.8,23.731,100,58.33,"rain,snow",0.3,0.1,23,16.5,79.1,1019.8,99,17.8,9.2,0.8,1,10,2022-11-03T08:03:53,2022-11-03T17:47:27,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-04,9.2,4.5,6.5,8.4,1.2,4.5,5.4,93.6,30.922,100,87.5,rain,0,0.3,64.8,34.5,36.8,1001,87.8,11.9,9,0.7,0,10,2022-11-04T08:05:30,2022-11-04T17:45:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-05,9.1,4.8,7.3,7.8,2.6,5.4,0.7,63.1,0.53,100,33.33,rain,0,0,59.8,26,304,1007.1,32.2,27.1,89,7.6,4,10,2022-11-05T08:07:08,2022-11-05T17:44:19,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-06,6.1,2.7,4.2,4.2,-0.8,1.4,3.2,93.2,15.256,100,75,"rain,snow",2.4,1.1,42.5,24.6,83.5,1000.7,92.8,16.2,21.4,1.8,2,10,2022-11-06T07:08:45,2022-11-06T16:42:47,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-07,4.9,0.7,3.7,4.9,-0.4,3,-0.9,72.8,0.838,100,33.33,"rain,snow",0,0.7,35.3,13.5,28.3,1004.4,98.3,34.9,33,2.7,2,10,2022-11-07T07:10:22,2022-11-07T16:41:18,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-08,5.3,0.4,2.4,4.9,-0.5,1.7,-0.7,80.8,0.883,100,29.17,"rain,snow",0.6,0,33.5,19.5,335.1,1015.8,30.2,37,92,7.7,4,10,2022-11-08T07:11:59,2022-11-08T16:39:50,0.5,"Snow, Rain, Partially cloudy",Clearing in the afternoon with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-09,6.7,-0.2,2.7,6.2,-1.5,1.9,-1.4,75.5,0,0,0,,0,0,11.2,8.6,65.2,1019.9,13.7,38.6,78.9,7.1,4,10,2022-11-09T07:13:36,2022-11-09T16:38:24,0.54,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-10,6.2,3.3,4.6,5,1,3.3,0.6,75.9,0,0,0,,0,0,10.4,8.6,64.8,1028.2,92.3,29.2,19.3,1.6,1,10,2022-11-10T07:15:12,2022-11-10T16:37:00,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-11,6.7,3.6,4.6,5.8,2.6,4.1,1.6,81.2,0.018,100,12.5,rain,0,0,11.2,9.2,350.5,1022.2,72.5,24.8,38.1,3.3,2,10,2022-11-11T07:16:49,2022-11-11T16:35:37,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-12,7.7,1.5,4.6,7.7,1.3,4.3,2.4,86.1,0,0,0,,0,0,5.8,7.5,326.8,1024.4,37.6,27.4,69,5.9,3,10,2022-11-12T07:18:25,2022-11-12T16:34:17,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-13,7.7,2.8,5.1,7.6,0.6,4.1,3,86.1,0.026,100,8.33,rain,0,0,5.4,12.6,310,1029.6,37,28.8,77.3,6.5,4,10,2022-11-13T07:20:00,2022-11-13T16:32:59,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-14,9.1,1.5,4.5,8.5,0.8,3.8,2.9,89.9,0.01,100,4.17,rain,0,0,6.5,8.5,324.2,1030.8,14.1,35.8,77.3,6.6,3,10,2022-11-14T07:21:35,2022-11-14T16:31:43,0.71,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-15,7.1,1.7,4,6.6,0.4,3.7,2.9,92.4,0,0,0,rain,0,0,16.2,6.6,327.3,1034.7,46.5,23.4,77.3,6.7,3,10,2022-11-15T07:23:10,2022-11-15T16:30:30,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-16,5,2.9,3.8,4.4,2.7,3.5,3.3,96.7,0,0,0,rain,0,0,19.1,6,322.1,1034.2,96.7,16.4,35.3,3.1,2,10,2022-11-16T07:24:45,2022-11-16T16:29:18,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-17,11.2,2.4,5.4,11.2,1,4.6,1.3,76.6,0,0,0,,0,0,38.9,9.4,339.3,1033.3,17.5,24.1,74.2,6.3,3,10,2022-11-17T07:26:18,2022-11-17T16:28:09,0.8,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-18,7.8,0.4,3.2,7.3,0.4,3,-1,74.2,0,0,0,,0,0,12.2,6.8,17.1,1032.7,11.9,21.1,72.1,6.1,3,10,2022-11-18T07:27:51,2022-11-18T16:27:02,0.83,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-19,6.4,-0.3,2.9,6.4,-1.3,2.3,-0.1,81.4,0,0,0,,0,0,15.8,7,26.8,1027.2,24.3,27.1,66.3,5.6,3,10,2022-11-19T07:29:24,2022-11-19T16:25:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-20,7.1,1.7,4.5,7.1,0.2,4,1,78.4,0.491,100,16.67,rain,0,0,15.8,13.2,11.6,1026.3,50.8,28.1,35.3,2.9,2,10,2022-11-20T07:30:55,2022-11-20T16:24:56,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-21,8.8,5.2,7.3,8.8,5.2,7.1,4,80.2,0.038,100,8.33,rain,0,0,16.2,7.4,47.1,1024.6,74,37.3,29.8,2.6,2,10,2022-11-21T07:32:26,2022-11-21T16:23:56,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-22,9.2,5.4,7.7,8.3,3.2,5.7,6,89.6,16.469,100,70.83,rain,0,0,40.7,19.8,36.3,1013.5,78.5,22.8,4.7,0.4,0,10,2022-11-22T07:33:56,2022-11-22T16:22:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-23,9.1,5,7.3,7.7,3.5,6.4,6.3,93.1,0.02,100,4.17,rain,0,0,17.6,9.7,68.8,1027.1,77.7,33.4,18.3,1.6,1,10,2022-11-23T07:35:25,2022-11-23T16:22:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-24,11.8,7.2,8.8,11.8,5.9,8.2,6.1,83.1,0,0,0,,0,0,20.2,11,78,1024.3,70.2,29.3,70.3,6,5,10,2022-11-24T07:36:52,2022-11-24T16:21:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-25,9.8,4.7,7.7,8.7,2.9,6,5.6,87.1,11.516,100,66.67,rain,0,0,50.8,19,303,1022.3,74.6,22.6,22.5,1.8,1,10,2022-11-25T07:38:19,2022-11-25T16:20:23,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-26,8.5,3.6,6.3,5.6,2.2,4.2,4.6,89.4,1.988,100,45.83,rain,0,0,56.2,21.1,124.8,1024.2,81.9,21.9,6.9,0.6,0,10,2022-11-26T07:39:44,2022-11-26T16:19:37,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-27,8.6,3.4,5.7,5.7,0,3.3,-0.3,65.9,1.376,100,58.33,rain,0,0,54,26.3,299.5,1012.2,46.6,35.5,59.2,5.1,3,10,2022-11-27T07:41:09,2022-11-27T16:18:53,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-28,6.1,-0.6,2.2,6.1,-2.8,1,-4.2,64.7,0,0,0,"rain,snow",0,0,29.2,9.4,80.6,1013.7,27.7,37.5,64.2,5.6,3,10,2022-11-28T07:42:32,2022-11-28T16:18:12,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-29,2.4,-1.7,0.3,-1.9,-5.1,-3.6,-3.2,78.5,11.677,100,58.33,"rain,snow",0.2,0.1,50,25.1,80,1010.1,89.5,15,13.5,1,1,10,2022-11-29T07:43:53,2022-11-29T16:17:34,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-11-30,4.7,-0.1,2.6,4.7,-2.2,0.4,-0.7,79.7,6.957,100,33.33,"rain,snow",0.2,0.2,44.3,18.6,63.9,997.9,59.2,28.8,25.4,2,1,10,2022-11-30T07:45:13,2022-11-30T16:16:58,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-01,0.8,-2.7,-1.2,-0.1,-6.5,-2.6,-5.7,71.5,0,0,0,,0.1,0.2,59,10,80.6,1008.1,72.8,28.9,34.1,2.9,2,10,2022-12-01T07:46:31,2022-12-01T16:16:26,0.28,Partially cloudy,Partly cloudy throughout the day.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-02,4.1,-3.4,1,2.9,-7.3,-1.8,-1.9,81,0.025,100,25,"rain,snow",0.8,0.2,72,12.8,76.8,1017.4,92.1,20.6,18.8,1.7,1,10,2022-12-02T07:47:48,2022-12-02T16:15:56,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-03,5.6,0.1,2.4,5.6,-1.6,1.6,-1.7,74.8,0,0,0,,0,0.1,16.9,8.8,48.5,1021.5,45.3,26.4,49.9,4.2,3,10,2022-12-03T07:49:03,2022-12-03T16:15:30,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-04,3.6,-1.5,0.9,3.6,-3.1,0.2,-1.4,85,0,0,0,,0,0.1,24.8,7.5,60.1,1017.2,25.7,28.3,57.5,4.9,3,10,2022-12-04T07:50:16,2022-12-04T16:15:06,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-05,2.4,-1.5,0.8,2.4,-4,0.5,-0.8,89,0,0,0,snow,0,0.1,14.8,6.6,63.8,1017.7,66,34.6,23.1,2,1,10,2022-12-05T07:51:27,2022-12-05T16:14:46,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-06,3.7,1.7,2.7,3.6,0.6,2.5,1.2,90.3,0.033,100,12.5,"rain,snow",0,0.1,10.1,6,61.4,1020,92.7,22,14.5,1.1,1,10,2022-12-06T07:52:36,2022-12-06T16:14:28,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-07,6.6,3.2,4.7,3.7,2,3,3.1,89.3,0.524,100,41.67,rain,0,0,44.3,18.6,74.8,1018.8,98.1,30.6,12.1,1,1,10,2022-12-07T07:53:44,2022-12-07T16:14:13,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-08,6.5,3.3,5.3,5.6,1.1,3.5,3.9,90.8,6.983,100,50,rain,0,0,50,18.4,93.2,1011.9,82.2,23.2,12.3,1,1,10,2022-12-08T07:54:49,2022-12-08T16:14:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-09,6,3.7,4.7,4.3,0.6,2.1,3.1,89.6,2.124,100,66.67,"rain,snow",0,0.2,51.5,22.6,83.3,1006.2,95.3,18.2,15.7,1.4,1,10,2022-12-09T07:55:52,2022-12-09T16:13:54,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-10,7.3,4.6,6.3,5.3,0.7,3.8,4.9,91.1,15.26,100,79.17,rain,0,1.7,59,19.2,83.6,994.8,100,17.1,10.8,0.9,1,10,2022-12-10T07:56:52,2022-12-10T16:13:48,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-11,7.2,4.6,6,6.2,3.4,4.9,4.5,89.7,0.068,100,20.83,rain,0,1.8,25.2,13.8,321.9,1007.8,98.6,23.7,24.5,2,1,10,2022-12-11T07:57:51,2022-12-11T16:13:46,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-12,6.4,2.1,4.1,6,0.6,3,2.3,88.3,0.005,100,4.17,rain,0,2.1,18.7,11.8,343.2,1018.7,35.3,37.5,53.3,4.6,3,10,2022-12-12T07:58:47,2022-12-12T16:13:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-13,4.2,2.1,3.6,4.2,2.1,3.5,1.9,88.7,0.226,100,25,rain,0,2,33.5,5.2,59.5,1024.4,90.4,28,12.1,1,1,10,2022-12-13T07:59:40,2022-12-13T16:13:51,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"CWWA,71211099999,CWEL,71892099999,CWMM,71608099999,71784099999,CWSK,CWEZ,CWWK,71042099999,71201099999,F1856"
vancouver,2022-12-14,5.8,1.1,2.9,4.4,-1,1.6,1.3,89.5,0.01,100,8.33,"rain,freezingrain",0,0,21.6,12.2,326.3,1030.7,30,37.9,52.4,4.5,3,10,2022-12-14T08:00:31,2022-12-14T16:13:58,0.72,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-15,4.7,0.5,2.3,4.7,-1,1.7,1.4,93.8,0,0,0,"rain,freezingrain",0,0,27.7,10.4,9.2,1033.9,60.2,28.4,33.7,2.9,2,10,2022-12-15T08:01:19,2022-12-15T16:14:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,CWSK,CWEL,CWEZ,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-12-16,3.4,1,2.4,3.3,0.7,2,1.6,94.2,0,0,0,"rain,freezingrain",0.1,0,12.6,6.9,34.8,1028.6,92.3,17.5,12,1.1,1,10,2022-12-16T08:02:05,2022-12-16T16:14:22,0.75,Overcast,Cloudy skies throughout the day.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-17,3.5,2.1,2.6,3.5,0.5,2.3,1.8,94.3,2.562,100,45.83,"rain,snow",0.2,0,14,6.3,77.4,1017.7,94.5,10.7,27.3,2.3,2,10,2022-12-17T08:02:48,2022-12-17T16:14:38,0.82,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-18,2.5,-5,-1.4,2.5,-9.2,-3.9,-2.8,90.6,5.613,100,75,"rain,snow",3.1,0.1,33.1,12.9,80.6,1015.2,93.3,9.6,4.6,0.3,0,10,2022-12-18T08:03:29,2022-12-18T16:14:58,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-19,-4.8,-6.6,-5.8,-5.3,-10.6,-9.1,-8.9,79.3,1.793,100,25,snow,1.5,0.8,94.3,11.9,75.8,1026.4,81.1,20.3,10.1,1,1,10,2022-12-19T08:04:06,2022-12-19T16:15:20,0.88,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-20,-5,-6.5,-5.7,-5.4,-10.3,-8.2,-7.1,89.8,4.448,100,45.83,snow,1.2,1.5,17.6,10.4,71.5,1022.1,100,15.8,3.3,0.3,0,10,2022-12-20T08:04:41,2022-12-20T16:15:46,0.91,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-21,-4.9,-8.1,-6.8,-6.4,-12.8,-10,-10.8,73.1,0.017,100,8.33,snow,0.6,1.7,28.1,10.5,66,1034.8,58.6,36.3,72.5,6.2,4,10,2022-12-21T08:05:13,2022-12-21T16:16:14,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-22,-5.5,-9.5,-7.3,-6.2,-13.8,-10.3,-12,69.2,1.78,100,8.33,snow,0.2,1.3,28.8,11.4,68,1030.7,69.8,28.7,26,2.2,1,10,2022-12-22T08:05:42,2022-12-22T16:16:46,0.98,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-23,2.9,-6.9,-1.7,0.6,-10.8,-4.3,-2.4,95,22.068,100,95.83,"rain,freezingrain,snow,ice",1.6,1.3,92.5,11,69.3,1016.8,97.9,5.9,4.7,0.4,0,10,2022-12-23T08:06:08,2022-12-23T16:17:20,0,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-24,7.6,3.6,5.9,6.6,1.3,3.8,5.6,97.8,49.543,100,95.83,rain,0,0.7,32.4,15.2,77.8,1016,92,8.8,6.2,0.5,1,10,2022-12-24T08:06:31,2022-12-24T16:17:58,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,D3147,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-25,8.6,5.1,6.9,7.3,3.4,5.4,6.3,95.7,20.379,100,87.5,rain,0,0.1,30.2,13.6,76.2,1020,98.2,13.4,6.9,0.6,0,10,2022-12-25T08:06:51,2022-12-25T16:18:38,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-26,12.1,7.2,9.1,12.1,5.3,8,8,92.4,18.04,100,87.5,rain,0,0.8,48.6,16.2,96.3,1001.6,98.8,25.9,11.5,0.9,1,10,2022-12-26T08:07:08,2022-12-26T16:19:21,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-27,9.3,6.3,7.9,8.2,3.6,6,7.3,95.4,36.13,100,91.67,rain,0,0.2,46.1,19.6,60.2,982.2,100,14.8,4.4,0.2,0,10,2022-12-27T08:07:22,2022-12-27T16:20:07,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-28,7.8,4.6,6.2,7.4,2.9,5.5,4.5,89.1,4.76,100,37.5,rain,0,1.6,45.7,11.1,126.2,1005.4,57.8,31.7,52.4,4.5,4,10,2022-12-28T08:07:33,2022-12-28T16:20:56,0.19,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-29,6.4,4.5,5.6,5.2,2.5,3.6,4.1,89.9,3.078,100,50,rain,0,1.9,29.2,14,78.4,1003,95.8,22.7,9.7,0.8,0,10,2022-12-29T08:07:41,2022-12-29T16:21:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-30,9.3,5.6,7.1,7.7,2.7,5,6,92.7,16.842,100,87.5,rain,0,1.6,36,15.2,105.1,996.9,99,17.1,20.5,1.6,1,10,2022-12-30T08:07:46,2022-12-30T16:22:41,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-12-31,8.3,5,6.6,8.3,4.2,6,5.8,94.8,10.851,100,29.17,rain,0,1.7,24.1,10.8,83.5,1008.5,56.4,23,19.4,1.6,1,10,2022-12-31T08:07:48,2022-12-31T16:23:37,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,D3147,71892099999,71042099999,71201099999,F1856"
vancouver,2023-01-01,7.2,3.7,5.3,6.4,2.6,5,4.2,92.5,0,0,0,rain,0,1.6,15.5,7.1,62.5,1019.1,76.8,21.5,30.3,2.6,3,10,2023-01-01T08:07:47,2023-01-01T16:24:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2023-01-02,5.4,2.2,3.3,5.4,1,3.2,2.1,91.8,0,0,0,,0,0,22.7,6.1,29,1008.2,57.5,35.3,26.7,2.3,1,10,2023-01-02T08:07:42,2023-01-02T16:25:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2023-01-03,5.5,2.6,4.5,4.9,0.9,2.5,2.9,89.5,1.118,100,25,rain,0,0,31,13.9,73.6,1010.4,68.9,31.4,12,1,1,10,2023-01-03T08:07:35,2023-01-03T16:26:41,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2023-01-04,7.9,4.4,5.9,6.4,2.7,4.4,2.6,79.9,0.34,100,8.33,rain,0,0,37.1,13.3,77.9,1008.9,87.5,37.3,29.7,2.7,2,10,2023-01-04T08:07:24,2023-01-04T16:27:47,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,D3147,E9431,71892099999,71042099999,71201099999,F1856"
